latitude,longitude,bg_weight
39.95,28.86,0.0005358728623982012
40.78,27.52,0.013597755958734692
39.61,29.41,0.0007566082721781608
39.68,29.5,0.0013054418172078197
41.05,28.74,0.007894084677264823
40.97,30.22,0.6245002836484291
40.68,28.96,0.10739496274293092
40.77,27.57,0.00933294580650812
40.39,26.1,0.02805699948744589
40.14,28.81,0.017562827897177002
39.7,29.47,0.0007492700042734945
39.61,29.36,0.0012982639753631453
41.07,29.33,0.001642967787811922
39.67,29.55,0.004581306068448865
39.77,29.35,0.024214919543157798
39.67,29.48,0.0005259976027868207
41.12,28.86,0.000987368759928886
39.6,27.09,0.9915406117713734
39.6,27.14,0.0004299350908777422
39.71,29.5,0.001267249006573934
39.65,29.42,0.00029895982819860834
40.45,28.38,0.08147682013131075
39.72,29.41,0.001242731390608376
41.07,29.32,0.001133889458281967
40.13,28.3,0.11620245745384017
40.22,28.77,0.004544051066257326
40.55,29.25,0.05357946168555083
40.45,27.48,0.010883557494333562
40.64,27.51,0.012825403459217122
39.63,29.42,0.000366859766331995
39.62,29.43,1.820406609776004e-05
39.72,29.58,0.01173117006892932
39.66,29.41,0.00025891142253575694
39.64,29.38,5.1187604414137944e-05
39.69,29.47,0.00047738903082250594
39.66,29.47,0.00011157932809724436
39.69,30.18,0.012537412278162186
39.74,29.49,0.0014596461998218624
40.0,26.88,0.7711051286123713
39.67,29.41,0.0002966594573363679
40.0,26.93,0.002263945356835717
40.13,28.9,0.014055327092961867
41.12,28.88,0.0012903831897462803
40.42,29.99,0.19363472405694337
40.68,30.15,0.03244760977391237
39.72,29.44,0.0008252627461221573
39.62,29.4,0.00043359603352988163
39.63,29.41,0.00021887985688551215
41.11,28.86,0.0009225649855012508
40.84,28.42,0.1485428639243508
40.28,29.21,0.01107715611100557
39.7,29.46,0.0004507470769309352
40.21,27.1,0.2505161144456497
41.52,28.41,0.7677830974767305
40.37,27.92,0.050698709134362585
40.59,29.07,0.026782398636063354
39.97,27.77,0.01335258975747311
40.22,29.43,0.2287372268307144
39.64,29.47,0.0005768552299274532
39.71,29.49,0.0006953317986928553
40.46,30.08,0.018109701057505423
40.59,30.52,0.14774683369153208
41.07,29.33,0.0011949099934760454
39.65,29.4,0.0003984441257325333
39.74,30.61,0.08814343296793214
41.11,28.87,0.0008896363585382261
40.58,28.19,0.7022102844811934
39.97,27.13,0.3799469735203963
39.71,29.45,0.0005418623915522947
39.63,29.5,0.001469227638562165
40.78,27.53,0.004342284135821384
39.65,29.45,0.0003132534312694224
40.49,27.08,0.07281204060779078
39.65,29.41,0.0003410436029287478
40.67,28.94,0.016090969219280438
39.78,29.51,0.010301917300763241
40.3,27.87,0.015890111870999535
40.0,25.83,0.8371322577873452
40.71,30.64,0.00538209303177839
40.71,30.62,1.2635793566806441e-05
39.75,29.3,0.04024435824358985
40.6,29.0,0.010859804857881628
40.57,27.37,0.1443364184107453
40.34,27.8,0.022578232542703303
40.88,29.53,0.12403782262077445
40.73,30.61,0.0022583722849360832
40.71,30.61,4.913964910069346e-05
40.74,29.23,0.030195549795221877
40.74,30.61,0.0003238741439797188
39.66,29.41,0.00040651022373949797
40.24,29.03,0.26667461559327643
39.66,29.43,0.0002475157182261212
40.91,30.88,0.5001319512525286
39.69,29.48,0.0007179858004731088
39.71,29.47,8.918280168224157e-05
39.68,29.46,0.0001128688300743308
41.07,29.34,0.0015969290918810275
39.66,29.45,0.00016376017727481873
40.46,29.09,0.08439120155467839
40.32,29.18,0.011138821395957788
39.68,29.41,0.0005012622753577389
40.92,29.52,0.03549271869104176
39.62,29.38,0.0008281661700298981
40.91,30.43,0.07055489199576126
39.91,28.63,0.03120648347682109
39.66,29.4,0.00020843378697421588
40.73,30.61,0.0005871202262841546
40.74,27.44,0.015828419295872975
39.97,27.79,0.007248073322089876
40.71,30.63,0.0008520583669879844
40.74,30.61,0.0005132104014766714
40.85,29.47,0.00927893162487381
39.66,30.89,0.5252758606760073
39.75,30.14,0.018544043825861167
41.07,29.32,0.0014689929620772535
40.28,27.85,0.010395281669925982
39.73,29.49,0.0017267894029017183
39.7,29.38,0.0016918087984454377
39.69,29.44,0.0003620241555852832
39.68,29.45,5.0512676158298575e-05
40.05,30.01,0.8780306197221566
39.62,30.05,0.053424844886869716
40.45,27.38,0.20975684280076323
39.95,28.82,0.02543480187884828
39.68,29.38,0.0010105543036049713
39.71,29.5,0.0009525078019034794
40.38,27.53,0.06231366092333279
39.68,29.48,0.0004880677366878583
39.67,29.4,0.0003233042119618057
39.68,29.46,0.00014195623550516956
39.75,30.84,0.0430317985230011
40.88,27.8,0.08257263925551572
40.32,27.18,0.2618042594306029
39.61,29.38,0.0010225008263281543
39.66,29.51,0.001063759387213703
39.62,29.4,0.0001271333452412815
39.6,29.37,7.008780131334547e-05
39.62,29.38,6.122487112725228e-05
39.67,29.44,0.0001975637285216436
40.42,26.03,0.017928801564329855
39.67,29.4,0.00016735995224503863
39.62,29.41,6.190333049171937e-05
40.75,27.58,0.02259092382850969
40.69,27.65,0.0017792642276125425
39.68,29.39,0.00023263941074280758
39.63,29.42,0.00018665238984194588
39.66,29.43,5.48010071906857e-05
39.62,29.38,0.00010375491790570734
39.67,29.38,0.00010580331147591604
39.67,29.38,3.7737057461129098e-06
39.61,29.41,0.0001037306282756223
39.6,29.44,6.0928327782150404e-05
39.63,29.46,0.00010969641332625457
39.66,29.42,0.00013914431021777585
39.67,29.37,0.00013293496588484555
39.6,29.43,0.00021011179410779235
40.81,30.41,0.14197647980546657
40.59,29.22,0.03839326146276978
39.7,29.45,0.0004306989124441829
39.69,29.41,0.00011966752471637143
39.69,29.44,3.501218093338032e-05
40.68,27.42,0.021997371718844416
40.3,27.27,0.08487398876277541
40.67,27.5,0.005857323006749793
40.66,27.5,7.109533346938424e-05
40.57,27.41,0.008580253235068724
40.6,27.46,0.002604564828204925
39.88,29.23,0.006212339440587966
40.19,29.51,0.30721737834697027
40.76,30.9,0.1378319248685872
40.66,27.49,0.000385151883485757
39.84,25.62,0.6857271495779371
39.75,29.44,0.003448379066102847
39.94,27.66,0.3018610067102683
40.63,27.21,0.1357701489008003
40.69,27.45,0.002519685258474902
40.73,30.6,0.0012614590973942796
40.15,28.9,0.010835152973912354
40.74,28.02,0.13589618840004503
40.84,27.89,0.02037713602487423
40.9,27.72,0.004943032494447275
40.8,27.9,0.00014637278670337484
40.75,28.07,0.0018101383208816157
40.84,27.81,0.0010588581757937643
40.86,27.97,0.001370774919812856
39.62,29.39,0.0004103544510823953
39.63,29.41,0.00012659266724157625
39.7,29.46,0.00045842505305526693
39.6,29.35,0.0016214859408782978
39.75,29.48,0.002439643626160115
39.65,29.44,0.00029123881956272246
40.79,29.56,0.05786237039771991
39.65,29.45,4.3127197848491505e-05
39.71,29.44,0.00033380022843654267
40.16,28.8,0.00899014801139253
39.61,29.44,0.0002894061626683708
39.68,29.38,0.0004036057373626445
39.6,25.88,0.9357756551436629
40.77,29.11,0.03883078697513953
40.27,29.62,0.24902157480796483
40.3637,28.2248,0.2602663692139191
40.5368,30.6017,0.07390432196384444
40.1848,28.932,0.022332961780425542
40.3578,27.8852,0.03292923626303512
39.6295,29.3627,0.0009673819492911351
40.6962,27.4317,0.0036385997093397737
40.7202,29.28,0.016917403081420535
39.6127,29.396,0.00047320226229619067
40.7862,30.892,0.018579073389011436
40.5645,29.1328,0.09264967353943143
40.6592,30.487,0.022523813276545512
40.7248,30.6,0.001231270961174924
40.5603,28.6635,0.5291662357075622
40.7972,27.5243,0.0092014930260782
40.7745,27.4598,0.005855898970766216
40.7088,27.4793,0.0021359076926881215
40.6783,27.4552,0.00038780277449168565
40.6605,27.436,0.00015593888151710367
39.7492,29.3915,0.007127476980373193
39.7387,28.5887,0.2938841834113426
40.6755,27.4443,0.0004915989499088003
40.7425,27.5355,0.0014190137827916338
40.6683,27.4153,4.201778837664705e-05
40.6312,27.7317,0.03865789489493454
40.6345,27.7593,1.5579952292177346e-05
39.613,29.4048,0.0004804643688611776
40.845,27.7495,0.020087334081208885
40.3237,25.6915,0.07255069383410606
40.609,27.7235,0.0032408265500176725
39.845,30.736,0.07403481154641434
40.5147,29.866,0.8026963053515322
40.7283,29.1845,0.02710351305291192
40.7637,30.6253,0.007320795518569345
40.7033,30.6058,0.001902601066450793
40.7915,30.6945,0.007333576517749796
40.5995,30.587,0.03242227907477391
39.7018,27.7982,0.6230233090732978
39.6695,29.373,0.0009838131763117985
40.7957,29.5122,0.012383922939029901
40.8323,27.4565,0.03658895621956737
40.6142,30.82,0.40770594225505485
40.3117,30.1142,0.7807968422983923
40.8425,27.7333,0.004620609495360362
40.628,29.0688,0.010405298391958362
40.6312,29.0867,9.23600215019249e-06
40.8313,27.905,0.009049079486078249
40.1683,28.8365,0.014880132306441918
40.2405,29.0025,0.038967880960777856
40.6973,30.577,0.004169487512574399
40.6462,29.076,0.0017452275840840192
39.941,28.4432,0.39797893613945734
40.2648,27.33,0.1393892678471833
39.7007,29.4832,0.0012486208518706077
39.603,29.3978,0.0010495435585147206
40.7433,27.5232,0.006078733216219656
40.2175,25.6295,0.5445236994492031
40.4227,27.7973,0.1567357316799245
40.7895,27.4405,0.008063607034877074
40.6342,27.7148,0.005629402858765564
40.7872,27.5123,0.002002495786833758
39.6108,29.3773,0.0006735368929966512
39.6052,29.3977,0.0002219109147967302
40.6592,27.3757,0.020029983821527098
40.7197,30.5873,0.001967848485145085
40.432,28.5588,0.03769424320648751
40.6133,29.1675,0.032610541491893574
40.1273,28.9117,0.013070714984501741
40.8552,27.9465,0.014108482955761503
39.6,29.4382,0.0011060438229861802
40.4537,29.22,0.02750696436258182
40.1583,28.941,0.012895228480640397
40.783,30.8742,0.010198986630945095
40.7863,30.861,1.5059882205847863e-05
40.8368,28.8772,0.43137679363244674
40.1343,29.0405,0.10868573287335015
39.6148,29.3803,0.0006594407915664346
40.3757,29.4267,0.3355176976632134
40.9107,26.452,0.34944786350787993
39.6618,27.8437,0.16668513955516095
40.8027,29.8135,0.8914425750898902
40.3577,29.3068,0.18269363326801624
40.7247,27.5332,0.008153741234077971
40.1373,28.8662,0.014407393483788389
40.7538,27.3375,0.0472010718491882
40.7013,30.4635,0.06919772068298602
40.3508,27.1212,0.17176929743578084
40.843,28.3317,0.025250346379726674
40.8025,28.3877,0.0021221944840582596
40.6305,29.0905,0.0032800216415610484
40.6283,29.0622,5.971103188284754e-05
39.6747,29.0343,0.15392107118458487
41.0763,28.3933,0.09480387305572902
39.7035,29.4682,0.0011389837284238036
40.6322,29.0902,0.0005387173251683031
40.5927,27.4422,0.020091803873159786
40.5775,30.5185,0.030979241774369837
40.589,30.5157,0.0003022164760826396
39.9745,28.1032,0.08922675460502405
40.115,28.8608,0.00918139725658551
40.8277,27.718,0.01179552395540584
40.6092,30.143,0.39227231049139677
41.1125,27.7118,0.08908971869471272
39.606,29.4215,0.0010100745602497074
40.9207,29.51,0.03356460425229546
39.6245,28.9837,0.056829055267074824
40.7297,27.4047,0.013852938104450985
40.7487,27.4067,0.00013368929517132422
40.7378,27.4083,0.0001019344822270618
40.7612,27.4162,0.0001262951996170436
40.428,26.0512,0.02067659937492483
40.2755,29.219,0.013897865933947262
40.8182,29.4812,0.008056149243575006
39.7408,29.4557,0.004080508045845699
40.4588,27.4877,0.01885973560939802
40.2692,28.806,0.04272103162383667
39.9988,28.846,0.07422400020926945
40.4243,26.3383,0.4975767852308379
39.884,30.5035,0.16140433575029567
39.6277,29.3885,0.0009665885078412595
40.5803,30.32,0.06507187606106368
39.6037,29.386,0.00035761651616594836
39.7442,30.7667,0.022923183142291137
40.1413,27.71,0.6744307877207385
40.8527,28.3115,0.010236494352769965
40.824,29.485,0.003570945380779289
39.9008,30.007,0.09138061723406965
39.6508,29.3487,0.003264653814803564
40.5252,30.1212,0.19210988518340733
40.4842,25.8147,0.1383333901479198
40.0768,27.6393,0.12592603589035178
39.6563,29.3392,0.0006233516180624843
40.1925,27.2592,0.516026747275069
39.7113,30.2805,0.3770662615792326
39.6023,27.8323,0.2611292387696559
39.6893,29.3568,0.0029679431253833988
39.8953,28.911,0.22628426471580187
39.9763,28.1027,0.005058613343935425
39.7712,29.4377,0.010886182895793017
39.77,30.7027,0.057718883387272046
40.0527,29.0167,0.09227686761617826
39.729,29.4688,0.002109538366428021
40.8348,27.7745,0.012586047028231073
40.827,27.8427,0.0004018330190423969
39.8842,28.9493,0.008347358160566198
40.8668,27.743,0.0010612205940726538
39.6017,29.3747,0.0011679056719209324
40.467,30.515,0.40497761093254425
40.8402,28.698,0.06431856837931227
40.0332,27.385,0.7041055042809803
40.5218,28.0872,0.37872353269707415
39.6012,27.1807,0.1767798766236952
39.6252,29.2945,0.013021420434303543
39.8415,29.3208,0.0530867663016894
39.6667,30.5607,0.16319189289922154
39.6248,29.35,0.0006508949508453599
40.6803,27.5848,0.025126154260479372
39.7913,30.4697,0.0740598087305746
39.742,29.543,0.017378611742593475
39.653,30.1648,0.13480936359353646
39.7067,29.427,0.001550128097933312
39.8138,28.8018,0.41633140392923806
40.668,30.1208,0.050300908761480634
40.7033,30.2838,0.091202331837124
39.7238,30.2583,0.01612046804527567
39.6112,29.3747,0.0008343010179903132
40.1455,28.8578,0.008228611743107739
39.8238,28.9887,0.1146947795516382
40.802,27.8078,0.013119534094414131
40.5905,29.1112,0.020786210570782893
40.4175,27.6085,0.05142324608325699
40.7145,30.3058,0.004448148697098531
39.6187,29.4963,0.004583410828431278
41.2792,27.5888,0.9592208948286209
40.3847,27.7575,0.08869951918632968
40.7327,27.4058,0.0021737193873176963
39.602,28.7503,0.5958787669626133
40.1227,27.235,0.326600465396903
40.261,29.1998,0.016639501451870875
39.7688,29.5662,0.020941046144002495
39.7587,30.7338,0.01095767292082761
40.906,28.6922,0.10067730049688484
39.6045,29.3968,0.000929998408611854
39.665,29.834,0.402975639412009
40.0973,27.8635,0.4799354978472702
39.968,28.6637,0.08087514242211646
40.5107,30.4053,0.06462626949209271
39.6463,26.5743,0.9619223780646038
39.675,26.0755,0.3782446983086808
40.6882,27.4775,0.0077768836063006885
39.65,29.45,0.0008101655138585961
40.5992,29.0918,0.0045454104582950405
40.5963,29.0912,5.240980213450097e-05
39.6052,29.4157,0.0006202022400165763
39.966,27.1177,0.05455137164752377
39.7473,28.8543,0.2775509059923368
40.6103,30.3745,0.08227220258710077
39.7277,29.5027,0.003014012239977437
40.6308,30.2912,0.002158967528890887
39.65,29.44,0.00014264455515877739
39.8997,28.7667,0.06374697033292831
39.6348,28.54,0.20304048357039117
39.6327,28.2358,0.5225291661339524
40.1717,28.7222,0.06114262677717108
40.4347,27.2108,0.07464424364812572
39.6965,29.4927,0.0012931555641542136
39.6793,29.4925,7.210254502010294e-06
39.7567,29.6065,0.00486247505563786
40.5953,29.62,0.7157059649747685
39.601,29.3505,0.0018429533424693112
40.1967,29.4012,0.13997321319340883
39.8293,28.8798,0.04543275069009978
40.456,25.9685,0.023336271435960954
40.3792,25.9478,0.007825799547767964
40.024,28.9078,0.0664223155329029
39.6247,29.3912,0.0006269696313704332
40.9978,30.6435,0.04933793698628208
40.41,25.9173,0.004319036486014172
39.7388,29.52,0.001958867112743512
40.2805,26.0192,0.07807619658566334
39.6657,29.4972,0.0009379249755387953
40.8312,29.3517,0.2604957797611913
40.4347,27.0725,0.04009091285777988
39.6002,29.4315,0.0009274402367666079
40.1615,28.888,0.008703805205767079
41.5142,28.4753,0.5618171753454873
39.6752,29.494,0.0006472509834168916
39.8672,30.0725,0.05055049856318605
39.6878,29.4748,0.0002448374161216904
39.6957,29.5005,0.00010156542965100712
39.6302,29.521,0.0028172303736294646
39.6923,29.5327,0.0008227408518983736
39.727,29.5282,0.00011730272353716042
39.7127,29.4388,0.0006341858865566152
40.2578,29.5337,0.18473210568663545
39.7632,28.8575,0.006339908764547819
39.6332,29.3815,0.0007810804002175153
39.6082,28.9262,0.05534658721230301
39.7045,29.4162,0.0006504141775091066
39.7358,29.5427,0.0006202910779453674
39.7112,29.5483,9.776723092413953e-05
40.4107,28.185,0.3040447108661467
40.6408,29.0603,0.004707069236388972
39.6928,29.4938,0.0004014445973069547
40.7017,30.4082,0.07357588209387744
40.0452,28.7022,0.1501219459941644
40.2518,28.8063,0.012999516432737335
40.437,28.4967,0.06192219871098259
39.898,29.7115,0.2770924193789477
41.0693,28.7818,0.09479526844874142
40.5117,30.106,0.02286528990900194
40.5877,27.427,0.01397690270177565
39.6057,28.8423,0.07164389908041946
40.7493,27.4102,0.0024836556127766363
40.433,30.3772,0.2438403876527412
41.0655,28.7935,0.0007914650034839266
40.6535,29.3017,0.09063525753496926
40.7388,27.3745,0.0013406898963204128
40.3187,27.6132,0.18937883438064107
39.9355,28.904,0.04291262239803939
39.7048,29.4652,0.0007474600672903176
40.113,28.7143,0.04479092202411061
40.7952,27.823,0.007875991297986329
39.6895,29.4852,0.0001758658885194775
39.601,29.3297,0.0030211262502150005
39.7203,29.5337,0.0005509014005564694
39.6953,29.5448,3.34513010843418e-05
40.7973,27.7352,0.01215115254515009
39.6338,29.5242,0.0014580506464432208
40.1428,25.6898,0.06411089862930908
39.698,26.4877,0.3891679337879549
40.138,28.9045,0.00630528504703487
40.6373,27.5848,0.03822990587365105
39.9443,29.5025,0.3420908913276638
41.0335,28.8658,0.032593290769501904
40.3872,27.4148,0.050863976146708234
39.7063,29.3963,0.0019920693277573065
39.6998,29.4903,0.00042353451363130734
39.647,29.3732,0.0008488260146830573
40.9922,28.7955,0.0365230414685942
39.8725,29.2963,0.018188562465895286
39.6453,29.3193,0.0018556708356674
40.8753,28.7107,0.02648381788063847
40.9073,26.037,0.013432489587453356
40.8265,30.86,0.02716084672582797
40.7862,30.285,0.0478577722927942
39.6215,29.321,0.0011151242609710454
39.7483,30.7302,0.0058531661657498235
40.6115,29.2592,0.05240976111842599
40.6825,29.0472,0.02294695309547501
39.875,27.34,0.8097854427177573
41.0617,28.3503,0.14891469725168138
40.6822,29.0408,0.0003905716268005621
39.8653,28.734,0.058819002199171355
40.6643,29.0313,0.0006734036064819371
40.4013,27.5163,0.03406611253450398
39.6428,29.3547,0.0008096435469399088
40.404,26.1175,0.029129299167551803
40.423,26.1435,0.0003130492891340042
40.4125,26.0252,0.0027128317943811986
40.0098,28.775,0.0542362507230878
39.7288,29.4595,0.001512966318822473
40.1533,29.3345,0.09625429233955196
39.7078,29.686,0.09486052820044588
39.7303,29.4538,0.0003499338068754243
39.6967,29.4405,0.0002631327791797755
39.7687,29.4977,0.002525626163083494
39.6285,29.3495,0.0008362774147719909
39.7172,29.7408,0.010724212913481912
39.6527,29.3758,0.0003980005531474262
39.6745,29.3843,4.02748309021872e-05
40.2637,29.3515,0.12983172779867713
39.8787,28.797,0.028203975811056492
39.6778,29.5003,0.0007466329193444032
39.8495,28.8902,0.015696035649715
39.6048,29.3728,0.0008552755350301755
40.7425,29.1462,0.05760040017202783
39.6557,29.574,0.007044429653491724
39.6012,29.7175,0.017942476515733774
39.8625,28.8823,0.0015077063958245374
40.0697,28.6985,0.02112730821993325
40.82,29.4788,0.005310068537320967
40.0797,28.8292,0.026448520132635656
40.3992,30.128,0.32458446126511986
39.7047,29.472,0.0005820540522244455
39.6768,29.3797,0.0006670512684389118
39.8902,28.8975,0.002668802606616061
39.8155,29.0185,0.0023298448103376
39.6228,29.3647,0.0003207340895781119
39.7148,29.4803,0.0001947512441090593
39.613,29.4762,0.0020423948450913887
40.8877,28.725,0.006286707936343894
39.8803,28.8975,0.0004986550304885151
40.0235,28.7813,0.0030353348826778204
40.0343,26.4822,0.8947340542661226
39.8533,28.7855,0.004218310412726467
40.1637,29.314,0.005594291054949463
39.6985,29.5925,0.0056564111548149665
39.9763,28.0898,0.00876380808340882
40.6725,27.587,0.009452671028174153
39.6647,29.378,0.00045528060050159525
39.6522,29.5405,0.0017875232545431219
40.5422,28.992,0.10965276258787726
40.7852,27.7027,0.017999741684409543
40.6502,30.5997,0.04371584882919166
40.8215,29.4722,0.001411647315555431
40.034,28.6347,0.047585156544458274
40.8228,27.8407,0.006917871659205432
39.7088,29.4917,0.0005038259294495306
40.0043,28.7075,0.012710992301166346
39.8433,28.7427,0.006621709702322787
40.3515,29.1007,0.10264696725250444
40.2502,28.8552,0.03220427634899159
40.1535,27.72,0.030959324934354382
40.857,28.4068,0.07756162312840043
40.684,29.1783,0.03305078088199609
40.5615,28.9807,0.00461889560105333
40.7888,30.2753,0.00464741802747537
39.8768,28.8975,0.00093220374190639
39.906,26.7987,0.29181866640906606
39.6207,29.3785,0.0005773805947467681
39.6807,29.3907,0.0005780665815093844
40.389,30.1132,0.00477136796445532
40.8467,29.4948,0.0048732158003989
39.6248,29.3848,0.00031130759607689296
40.5367,28.1687,0.26438242823311087
40.0552,27.4002,0.060260786853129966
39.8147,29.3563,0.04565702385576342
40.281,29.2073,0.008120237801076069
39.6797,29.5157,0.0011402032441657495
39.72,29.13,0.1348589082429542
39.6847,29.124,6.875000379291674e-05
39.6812,29.1072,3.652528917819087e-05
39.6777,29.129,3.6380549254921846e-05
39.679,29.123,3.953935248546259e-06
39.6668,29.11,5.452299316222042e-05
39.6197,29.3933,0.0003921463179122897
39.6827,29.3908,0.0005057045116827474
39.6107,29.1457,0.004335694888859543
39.636,27.4837,0.17069050021962873
39.6913,29.1522,0.0003020305625243136
39.6515,29.1763,0.0006981479961183368
39.6765,29.1282,8.253431520710564e-05
39.6868,29.1277,4.117430408179246e-06
39.6948,29.1252,9.60205649014334e-06
39.6572,29.1117,7.567517976037053e-05
40.709,30.6033,0.0036728956066979235
39.6038,29.4472,0.0011774717106928234
39.6682,29.1472,0.00012472981453182097
39.7002,29.116,6.938992832972168e-05
40.8188,28.0152,0.05924936810069681
39.696,29.0982,8.150494321057522e-05
40.4732,29.2075,0.02786597811199476
39.6698,29.0672,0.0005728390033739039
39.7008,29.0912,0.0001530396279392221
39.8918,30.7338,0.3019360264445541
39.7915,29.6042,0.029642555921476688
39.6752,28.9607,0.014806942201041395
40.6057,29.004,0.013719437539101986
40.7767,27.4275,0.00916315622936914
39.6967,29.4362,0.0007537254884382172
39.9865,28.0965,0.0035715977841821456
40.7013,29.9175,0.61338347016458
39.7323,29.196,0.004485882069368952
39.74,29.04,0.00568777274887089
39.6668,29.1528,0.0003872631864498821
39.7375,29.0633,0.0008789307156306103
39.6563,29.1147,0.00025367888089977697
40.3597,27.6637,0.060421205825303526
40.1182,28.1463,0.2096309712210247
40.3142,27.4177,0.1634634636914979
40.6675,27.387,0.017041416170307078
40.6928,27.3873,3.5163253944370254e-05
40.2305,29.6252,0.06547530153775127
40.0878,28.8598,0.01845755284414141
40.7735,27.402,0.002532068218451866
40.84,28.1452,0.06401552104128183
39.65,29.41,0.0007241267757485126
39.747,29.5018,0.002476097737446392
40.7325,29.0655,0.027290750273015862
39.6923,29.4822,0.0004806382847173385
39.6392,30.8105,0.43113749304648386
39.6912,29.4678,0.00012596152621457968
39.865,28.8742,0.0026600479485016093
40.831,29.6347,0.3162960030708206
40.6762,27.3698,0.0007549527801828937
39.71,29.4408,0.0005207063309270454
39.6287,29.1188,0.002014136722044091
39.7235,30.2108,0.03834114553473911
39.8572,28.8515,0.0022388433469642255
39.9683,28.8313,0.014629413000347924
39.6268,29.163,0.001567902265065424
39.6725,29.3708,0.0008228685234480393
40.6943,27.3943,0.0006441344809769989
39.7475,29.5158,0.0011056161423873556
40.7817,27.5345,0.0082583282658526
40.19,28.84,0.021788358634258875
39.8202,28.9503,0.020013427877326406
39.652,29.3432,0.0006753072878643573
41.5315,27.9592,0.09121619542679327
40.7103,27.4153,0.0010679157316009213
39.6393,29.378,0.000507264893081838
39.7798,29.5068,0.0017991823756359215
39.8808,28.8822,0.0013228517023005093
39.641,29.5173,0.0015916504262493136
39.7202,29.4472,0.00045351034192753215
40.6743,27.3997,0.0004912393552927163
40.7635,27.5268,0.001533548709253929
39.6715,29.367,0.00039526537071865597
39.6703,30.1448,0.03342795874882509
39.6387,29.1543,0.0011384739907893682
41.1933,28.5495,0.6508290618197687
40.4625,30.7123,0.6941970042102322
40.7503,27.4198,0.0021723146641199342
39.7147,29.3913,0.001965835064491439
40.5685,30.1327,0.10538183536765178
39.6028,29.3673,0.00102337961005039
40.2982,27.5163,0.044641114223360034
39.8047,29.148,0.05321616771800686
39.601,29.4687,0.00194363940278941
39.688,29.4875,0.0005677631487052137
40.0272,28.9405,0.0396530074791035
40.0357,28.842,0.009563343405923685
40.3842,27.2218,0.11013187471744956
39.6763,29.5923,0.006865916601145106
39.7273,29.4685,0.0009413315242241538
39.6422,28.549,0.0176610507281294
40.6893,30.166,0.056407803182979
39.6825,29.3833,0.0007099050846841592
39.6688,29.6022,0.0010236897140900592
40.0398,28.5212,0.30887212647805395
39.8848,28.7933,0.006723425460555599
39.9308,28.7793,0.0016178757211937622
40.1795,27.8612,0.2578361862278672
39.7487,30.7147,0.0073168014802631465
40.2425,28.7112,0.12171659807251833
39.7513,29.304,0.01927739882862478
39.6142,29.3933,0.0006764211576733015
40.2007,29.9867,0.858379908775439
39.8723,28.8775,0.001746436001419771
39.8608,28.8962,7.328063830203124e-05
39.8798,28.8888,8.598533529680097e-05
39.8385,28.9598,0.0017406889062776543
40.7803,29.0162,0.02091956569997211
39.7065,29.7,0.011756566230287868
39.6113,29.3925,0.0003036219381779004
39.8083,26.4855,0.23296660915860956
39.828,30.4722,0.05267399498044523
39.725,29.488,0.0010190502310468696
40.2668,29.2015,0.0056824659852718895
40.4207,29.1308,0.0501587150377657
40.5685,27.4758,0.034808481060915275
41.1028,27.7163,0.030963679206001737
40.8107,29.4927,0.0049265096633328564
39.8178,29.694,0.10126363294425256
39.676,29.5095,0.0011328424167978968
40.6408,30.5992,0.010004347630569232
40.8065,29.0638,0.022632398540211707
40.7557,29.0627,0.003987175332249571
40.7313,29.0252,4.127678869436657e-05
40.3702,29.1635,0.030342286113100303
40.289,27.9225,0.1224879481376775
40.8417,28.131,0.007646808784848025
40.0302,27.3987,0.016491300379553375
40.779,29.027,0.0017843285087940641
39.8547,30.48,0.010195761383925528
39.7188,29.3642,0.004153912528918835
39.6832,29.487,0.0005980352804656475
39.9177,30.0473,0.09803390759629538
39.8458,29.8535,0.06846936898872258
39.6973,29.465,0.0004556585520448797
39.6795,29.4973,0.00019329503805898263
40.557,27.7007,0.07154070387149725
39.6892,29.5113,0.0003759158827651987
40.7875,29.0548,0.002082899143173389
39.6737,29.0783,0.0030994721232795452
39.837,27.8717,0.7073651954970944
40.6485,29.1833,0.02654470725167357
39.6973,29.5233,0.0008113069469453116
39.8428,28.9107,0.0044099168003221
40.4145,26.256,0.12954073752406503
40.741,29.024,0.0027987315257715917
40.7218,29.0118,6.40337422361803e-05
40.8123,28.049,0.029095436340151548
39.6505,29.0908,0.002985052211460726
39.6978,29.477,0.0005165866445191458
39.6028,28.8022,0.07522554192692787
40.919,28.404,0.296668209050274
40.6327,27.6503,0.03972191868644703
40.4792,29.0177,0.13381773783236117
40.722,30.7007,0.05837725231820268
40.4533,29.0575,0.0025486072243773306
39.7563,29.5678,0.008126444419065293
39.6637,29.1015,0.0012325227795917382
39.6922,29.4747,0.0004400824262382752
39.7043,29.4058,0.0006317559901856118
39.713,29.5035,0.00014522460744836874
39.9657,28.8547,0.01442797660906292
39.6797,29.4857,0.0003436481419789583
40.2913,26.0482,0.05578570341428957
40.8257,28.1287,0.005092657434731529
39.6027,29.4507,0.001546144411650907
39.6375,28.946,0.03925376933543412
40.0015,28.6213,0.06323939724713679
39.7437,29.5295,0.002088087070883815
39.693,29.4707,0.0003810235354155811
39.9037,29.0267,0.11882641056754017
39.66,29.39,0.0009951441581894649
39.637,29.3387,0.0006975318317719026
39.6853,29.4765,0.00024217649107760586
40.7418,29.0387,0.00263254899978671
